run,algorithm,makespan,energy,radar_risk
6,MOGWO,447.000000,635.426464,0.000000
6,MOGWO,402.000000,594.792596,2021.592721
6,MOGWO,405.000000,576.662074,2205.440493
6,MOGWO,407.000000,584.032886,1742.406576
6,MOGWO,405.000000,584.165535,1124.100736
6,MOGWO,407.000000,626.757862,780.075740
6,NSGA-II,926.000000,475.895110,0.000000
6,NSGA-II,922.000000,541.121126,0.000000
6,NSGA-II,913.000000,577.795319,0.000000
6,NSGA-II,287.000000,653.382853,0.000000
6,NSGA-II,919.000000,575.130910,154.224757
6,NSGA-II,920.000000,562.293523,308.702753
6,NSGA-II,923.000000,525.225079,309.322604
6,NSGA-II,921.000000,531.431663,466.549792
6,NSGA-II,926.000000,472.596677,775.871856
6,NSGA-II,269.000000,609.393452,1701.664818
6,NSGA-II,923.000000,508.375149,1743.082883
6,NSGA-III,927.000000,570.938421,0.000000
6,NSGA-III,925.000000,602.403735,2799.514475
6,NSGA-III,926.000000,563.115180,2574.065589
6,NSGA-III,289.000000,698.956407,0.000000
6,NSGA-III,924.000000,627.335303,3280.804271
6,NSGA-III,923.000000,661.130574,1753.158667
6,NSGA-III,926.000000,482.228574,6222.507372
6,NSGA-III,280.000000,688.664984,2264.294083
6,NSGA-III,923.000000,647.440112,1884.822498
6,NSGA-III,926.000000,572.846095,1408.755768
6,NSGA-III,322.000000,599.750248,4415.369554
6,NSGA-III,307.000000,671.777280,932.959394
6,NSGA-III,345.000000,667.275970,1548.925803
6,NSGA-III,396.000000,663.638590,1550.834314
6,NSGA-III,313.000000,680.111460,0.000000
6,NSGA-III,923.000000,666.197476,0.000000
6,NSGA-III,316.000000,670.132454,772.610689
6,NSGA-III,924.000000,633.329053,0.000000
6,NSGA-III,291.000000,635.100544,2062.629595
6,NSGA-III,926.000000,617.650776,1081.529824
6,NSGA-III,926.000000,608.444871,1246.697519
6,NSGA-III,285.000000,649.513988,2806.495697
7,MOGWO,651.000000,925.673615,154.372540
7,MOGWO,687.000000,903.849635,0.000000
7,MOGWO,627.000000,973.551434,0.000000
7,MOGWO,654.000000,940.245177,0.000000
7,MOGWO,624.000000,1038.403357,1861.076739
7,MOGWO,663.000000,898.123678,1113.085294
7,MOGWO,657.000000,904.645837,0.000000
7,MOGWO,628.000000,939.438476,154.061503
7,MOGWO,648.000000,914.534707,944.912456
7,MOGWO,627.000000,920.270252,1080.334344
7,MOGWO,663.000000,894.112945,1544.001661
7,MOGWO,663.000000,888.569234,4045.261809
7,MOGWO,666.000000,883.969918,4684.939100
7,MOGWO,627.000000,930.501484,926.176340
7,MOGWO,630.000000,884.587104,4346.848616
7,MOGWO,628.000000,900.162529,3108.679611
7,MOGWO,628.000000,903.443297,1080.334344
7,MOGWO,628.000000,916.321982,309.766141
7,NSGA-II,375.000000,626.629753,0.000000
7,NSGA-II,351.000000,643.692226,0.000000
7,NSGA-II,333.000000,665.547112,0.000000
7,NSGA-II,305.000000,673.074775,0.000000
7,NSGA-II,288.000000,726.381100,0.000000
7,NSGA-II,321.000000,671.180901,154.372540
7,NSGA-II,279.000000,665.672379,154.420587
7,NSGA-II,321.000000,649.209754,466.059473
7,NSGA-II,342.000000,648.181710,623.540596
7,NSGA-II,281.000000,662.633145,1098.494224
7,NSGA-II,309.000000,657.741665,1248.066603
7,NSGA-II,351.000000,642.286159,1251.183288
7,NSGA-II,255.000000,648.243856,1708.821097
