run,algorithm,iteration,front_size,hypervolume,hypervolume_ratio
2,MOGWO,34,23,0.115191,0.086545
2,MOGWO,36,15,0.121094,0.090979
2,MOGWO,38,12,0.131231,0.098596
2,MOGWO,40,22,0.150405,0.113002
2,MOGWO,42,33,0.162366,0.121988
2,MOGWO,44,17,0.174371,0.131007
2,MOGWO,46,24,0.193068,0.145055
2,MOGWO,48,28,0.198906,0.149441
2,MOGWO,50,37,0.201658,0.151509
2,MOGWO,52,42,0.203855,0.153159
2,MOGWO,54,41,0.206359,0.155041
2,MOGWO,56,43,0.206407,0.155077
2,MOGWO,58,51,0.206897,0.155444
2,MOGWO,60,55,0.208658,0.156768
2,MOGWO,62,60,0.209826,0.157645
2,MOGWO,64,63,0.209910,0.157709
2,MOGWO,66,63,0.211503,0.158905
2,MOGWO,68,57,0.212205,0.159432
2,MOGWO,70,49,0.212850,0.159917
2,MOGWO,72,48,0.214943,0.161489
2,MOGWO,74,50,0.215051,0.161571
2,MOGWO,76,46,0.215509,0.161915
2,MOGWO,78,53,0.215610,0.161991
2,MOGWO,80,59,0.215825,0.162153
2,MOGWO,82,60,0.221304,0.166269
2,MOGWO,84,57,0.221504,0.166419
2,MOGWO,86,58,0.221506,0.166421
2,MOGWO,88,59,0.221641,0.166522
2,MOGWO,90,54,0.223453,0.167883
2,MOGWO,92,58,0.223642,0.168025
2,MOGWO,94,55,0.223973,0.168274
2,MOGWO,96,55,0.228833,0.171926
2,MOGWO,98,56,0.228852,0.171940
2,MOGWO,100,56,0.228852,0.171940
2,NSGA-II,2,13,0.043240,0.032487
2,NSGA-II,4,13,0.045433,0.034134
2,NSGA-II,6,21,0.047720,0.035853
2,NSGA-II,8,19,0.078079,0.058662
2,NSGA-II,10,20,0.082094,0.061679
2,NSGA-II,12,23,0.084658,0.063605
2,NSGA-II,14,10,0.113679,0.085409
2,NSGA-II,16,19,0.117120,0.087994
2,NSGA-II,18,19,0.118238,0.088834
2,NSGA-II,20,22,0.118833,0.089281
2,NSGA-II,22,21,0.120338,0.090412
2,NSGA-II,24,22,0.121006,0.090914
2,NSGA-II,26,23,0.123240,0.092592
2,NSGA-II,28,26,0.124697,0.093687
2,NSGA-II,30,30,0.125317,0.094152
2,NSGA-II,32,37,0.125979,0.094650
2,NSGA-II,34,32,0.126373,0.094946
2,NSGA-II,36,30,0.133451,0.100264
2,NSGA-II,38,26,0.138126,0.103776
2,NSGA-II,40,28,0.142738,0.107241
2,NSGA-II,42,30,0.143591,0.107882
2,NSGA-II,44,23,0.146534,0.110093
2,NSGA-II,46,29,0.151121,0.113539
2,NSGA-II,48,26,0.156304,0.117434
2,NSGA-II,50,29,0.158082,0.118770
2,NSGA-II,52,26,0.158573,0.119138
2,NSGA-II,54,30,0.166209,0.124875
2,NSGA-II,56,24,0.171339,0.128729
2,NSGA-II,58,27,0.172707,0.129757
2,NSGA-II,60,20,0.195074,0.146562
2,NSGA-II,62,16,0.214331,0.161030
2,NSGA-II,64,16,0.215181,0.161669
2,NSGA-II,66,15,0.215781,0.162119
2,NSGA-II,68,17,0.215930,0.162232
2,NSGA-II,70,18,0.219270,0.164740
2,NSGA-II,72,21,0.220470,0.165643
2,NSGA-II,74,24,0.260094,0.195412
2,NSGA-II,76,25,0.260217,0.195505
2,NSGA-II,78,28,0.276139,0.207467
2,NSGA-II,80,28,0.295303,0.221865
2,NSGA-II,82,25,0.310714,0.233444
2,NSGA-II,84,26,0.311288,0.233875
2,NSGA-II,86,29,0.333083,0.250250
2,NSGA-II,88,29,0.336732,0.252992
2,NSGA-II,90,20,0.340752,0.256012
2,NSGA-II,92,23,0.351075,0.263767
2,NSGA-II,94,26,0.351513,0.264097
2,NSGA-II,96,28,0.352134,0.264564
2,NSGA-II,98,28,0.366171,0.275110
2,NSGA-II,100,27,0.379253,0.284938
2,NSGA-III,2,20,0.059292,0.044547
2,NSGA-III,4,28,0.061177,0.045963
2,NSGA-III,6,25,0.065234,0.049012
2,NSGA-III,8,30,0.078337,0.058855
2,NSGA-III,10,28,0.081739,0.061412
2,NSGA-III,12,21,0.083782,0.062947
2,NSGA-III,14,26,0.087455,0.065706
2,NSGA-III,16,22,0.092267,0.069321
2,NSGA-III,18,24,0.093585,0.070312
2,NSGA-III,20,26,0.103666,0.077886
2,NSGA-III,22,27,0.104419,0.078452
2,NSGA-III,24,23,0.113167,0.085024
2,NSGA-III,26,22,0.113807,0.085505
2,NSGA-III,28,23,0.114123,0.085742
2,NSGA-III,30,23,0.127116,0.095504
2,NSGA-III,32,20,0.128559,0.096588
2,NSGA-III,34,13,0.131935,0.099125
2,NSGA-III,36,13,0.131935,0.099125
2,NSGA-III,38,15,0.132059,0.099218
2,NSGA-III,40,17,0.132814,0.099785
2,NSGA-III,42,17,0.135386,0.101717
2,NSGA-III,44,20,0.136876,0.102837
2,NSGA-III,46,19,0.138094,0.103752
2,NSGA-III,48,12,0.146688,0.110209
2,NSGA-III,50,13,0.147674,0.110949
2,NSGA-III,52,15,0.149663,0.112444
2,NSGA-III,54,17,0.150007,0.112702
2,NSGA-III,56,20,0.150739,0.113253
2,NSGA-III,58,24,0.167273,0.125675
2,NSGA-III,60,25,0.174282,0.130940
2,NSGA-III,62,25,0.174285,0.130943
2,NSGA-III,64,22,0.176651,0.132720
2,NSGA-III,66,22,0.176778,0.132816
2,NSGA-III,68,21,0.179054,0.134526
2,NSGA-III,70,16,0.340345,0.255706
2,NSGA-III,72,15,0.343718,0.258240
2,NSGA-III,74,17,0.344786,0.259043
2,NSGA-III,76,16,0.344803,0.259055
2,NSGA-III,78,16,0.345815,0.259816
2,NSGA-III,80,15,0.353333,0.265464
