run,algorithm,makespan,energy,radar_risk
5,MOGWO,914.000000,1141.729256,5510.010528
5,MOGWO,913.000000,1337.097474,5886.755191
5,MOGWO,902.000000,1686.829901,5973.085117
5,MOGWO,906.000000,1539.456433,6897.487746
5,MOGWO,913.000000,1337.026372,6901.315372
5,MOGWO,916.000000,1126.853902,7152.326942
5,MOGWO,922.000000,954.011633,7640.360769
5,MOGWO,913.000000,1201.895585,9798.675281
5,MOGWO,902.000000,1682.199744,10460.574411
5,MOGWO,916.000000,1124.237544,10627.853419
5,MOGWO,912.000000,1215.438235,11970.033003
5,MOGWO,917.000000,1087.406508,14229.533751
5,MOGWO,905.000000,1666.986086,774.769997
5,MOGWO,904.000000,1693.983506,3583.917337
5,MOGWO,901.000000,1752.745835,4856.834379
5,MOGWO,904.000000,1712.255400,620.670236
5,MOGWO,902.000000,1756.002809,1706.584825
5,MOGWO,904.000000,1658.009704,3849.716607
5,NSGA-II,432.000000,859.724460,0.000000
5,NSGA-II,426.000000,918.205270,0.000000
5,NSGA-II,423.000000,921.043297,0.000000
5,NSGA-II,414.000000,934.784251,0.000000
5,NSGA-II,410.000000,966.993585,0.000000
5,NSGA-II,407.000000,1005.175661,153.924867
5,NSGA-II,379.000000,882.850796,154.061503
5,NSGA-II,426.000000,867.992190,772.936800
5,NSGA-II,459.000000,847.647909,1713.634422
5,NSGA-II,377.000000,864.327862,2173.255100
5,NSGA-II,371.000000,945.908220,2329.577974
5,NSGA-II,353.000000,902.729764,3951.238108
5,NSGA-II,428.000000,860.653184,4426.432428
5,NSGA-II,378.000000,831.647512,7115.987767
5,NSGA-III,922.000000,1037.714871,464.044636
5,NSGA-III,922.000000,985.786017,7588.170431
5,NSGA-III,925.000000,1021.393573,0.000000
5,NSGA-III,926.000000,1019.741195,774.265572
5,NSGA-III,920.000000,1007.431458,5209.570935
5,NSGA-III,918.000000,1035.772344,1086.306420
5,NSGA-III,559.000000,1041.824315,0.000000
5,NSGA-III,496.000000,1065.374000,0.000000
5,NSGA-III,493.000000,1152.709710,0.000000
5,NSGA-III,920.000000,1016.500468,4060.272894
5,NSGA-III,928.000000,996.690934,0.000000
5,NSGA-III,922.000000,994.733397,3005.723080
5,NSGA-III,923.000000,992.188895,927.014848
5,NSGA-III,921.000000,1011.457518,783.070512
6,MOGWO,912.000000,1243.863936,0.000000
6,MOGWO,911.000000,1174.659735,154.655803
6,MOGWO,906.000000,1376.858141,618.201414
6,MOGWO,910.000000,1204.897958,1081.345454
6,MOGWO,908.000000,1303.507306,617.880283
6,MOGWO,908.000000,1258.342279,620.658003
6,MOGWO,905.000000,1346.665994,5811.764066
6,MOGWO,911.000000,1167.040829,617.362605
6,MOGWO,908.000000,1313.418769,155.247049
6,MOGWO,908.000000,1205.089472,1716.151303
6,MOGWO,913.000000,1164.731026,154.450378
6,MOGWO,913.000000,1187.352959,153.838772
6,MOGWO,909.000000,1273.741247,465.374611
6,MOGWO,910.000000,1246.243500,0.000000
6,MOGWO,905.000000,1393.442070,5231.925673
6,MOGWO,910.000000,1228.399012,155.641749
6,MOGWO,911.000000,1230.765936,154.109187
6,MOGWO,914.000000,1179.792944,0.000000
6,MOGWO,909.000000,1283.305147,463.516295
6,MOGWO,906.000000,1356.464411,2200.334946
6,MOGWO,909.000000,1350.699810,153.838772
6,MOGWO,912.000000,1230.351306,153.990688
6,MOGWO,907.000000,1365.824648,0.000000
6,MOGWO,907.000000,1240.431167,2672.265787
6,MOGWO,909.000000,1250.765260,775.637125
6,MOGWO,915.000000,1176.486917,154.109187
6,MOGWO,913.000000,1131.703185,463.376593
6,MOGWO,910.000000,1101.746567,3189.509395
6,MOGWO,912.000000,1130.309076,1250.280615
6,MOGWO,911.000000,1089.095881,2722.252469
6,MOGWO,925.000000,998.706885,1238.336818
6,MOGWO,912.000000,1071.440696,4327.274908
6,MOGWO,916.000000,1097.099880,0.000000
6,MOGWO,922.000000,1019.922902,1903.189649
6,MOGWO,915.000000,1138.269179,309.874273
